,ORGQ_ID,RELQ_CATEGORY,RELQ_DATE,RELQ_ID,RELQ_RANKING_ORDER,RELQ_RELEVANCE2ORGQ,RELQ_USERID,RELQ_USERNAME,RELQ_text,ORGQ_SUBJECT,ORGQ_TEXT,genre
1197,Q120,Moving to Qatar,2010-08-28 20:22:22,Q120_R46,46,Irrelevant,U2808,Burak22,I'll only be in Doha for 3 months and would rather rent a Motorcycle then rent a car; now that the weather is cooling off. I haven't been into the one dealership I saw because I think they're only selling new bikes right? Its difficult for me to find phone numbers for these places so if anyone had some input on the best way to start riding here I would be most grateful.,To Rent or To Lease a car?,Hi; It's time for us to think about getting cars more semi-permanent . We are undecided whether to buy; to lease; or to rent. We've been renting cars for awhile now. Let's just say we need cars in Qatar for maximum of 2 years. What do you think is best?,none
1198,Q120,Qatar Living Lounge,2009-08-02 11:44:14,Q120_R54,54,Irrelevant,U181,Gypsy,My lease in my current place ends in December; but frankly I'm sick of paying for my overpriced rent while all around me prices are dropping. I wonder if everyone knows what the legal repercutions are of skipping out on my lease?,To Rent or To Lease a car?,Hi; It's time for us to think about getting cars more semi-permanent . We are undecided whether to buy; to lease; or to rent. We've been renting cars for awhile now. Let's just say we need cars in Qatar for maximum of 2 years. What do you think is best?,none
1199,Q120,Sightseeing and Tourist attractions,2008-02-24 13:29:49,Q120_R57,57,Irrelevant,U2,anonymous,I'm organizing a one day trip in Qatar for friends.  I need a bus to travel with them.  Toyota Coaster is a nice-sized bus.  Where can I rent a bus? ,To Rent or To Lease a car?,Hi; It's time for us to think about getting cars more semi-permanent . We are undecided whether to buy; to lease; or to rent. We've been renting cars for awhile now. Let's just say we need cars in Qatar for maximum of 2 years. What do you think is best?,none
1200,Q121,Funnies,2011-02-23 11:36:06,Q121_R1,1,PerfectMatch,U2552,painther,Any Idea? Any Guess? 1. I wonder if MODs (ok; site admn) will change name of this site to IL (Indian Living) from QL ?; any guess? 2. Why Indians can’t discuss their homely issues in their dedicated forums (QLIG)? Any guess? PS : it’s posted in funnies ….; any guess?? Word of caution : Plz do not make it a bashing thread; but if bash- itching is too persistent;…..….your wish…:),Any Idea ? Any Guess?,Any Idea? Any Guess? 1. I wonder if MODs (ok; site admn) will change name of this site to IL (Indian Living) from QL ?; any guess? 2. Why Indians cant discuss their homely issues in their dedicated forums (QLIG)? Any guess? PS : its posted in funnies .; any guess?? Word of caution : Plz do not make it a bashing thread; but if bash- itching is too persistent;...your wish:),none
1201,Q121,Welcome to Qatar,2008-12-10 15:08:24,Q121_R2,2,Irrelevant,U3291,kamranhassan,How to get 1 litre Tears.....???,Any Idea ? Any Guess?,Any Idea? Any Guess? 1. I wonder if MODs (ok; site admn) will change name of this site to IL (Indian Living) from QL ?; any guess? 2. Why Indians cant discuss their homely issues in their dedicated forums (QLIG)? Any guess? PS : its posted in funnies .; any guess?? Word of caution : Plz do not make it a bashing thread; but if bash- itching is too persistent;...your wish:),none
1202,Q121,Qatar Living Lounge,2012-04-19 01:38:50,Q121_R3,3,Irrelevant,U3292,comando,Hi; Sir I'm going for Engeering. To India So I actually wanted to noe how much does the collage people take for the seat...I mean donation money. ..in other language rishwat? How much they take for engeering admissions Any guess plzzz its reaally urgent for me to noe this!!!! I want to arrange some money fot it b4 o go plzz,Any Idea ? Any Guess?,Any Idea? Any Guess? 1. I wonder if MODs (ok; site admn) will change name of this site to IL (Indian Living) from QL ?; any guess? 2. Why Indians cant discuss their homely issues in their dedicated forums (QLIG)? Any guess? PS : its posted in funnies .; any guess?? Word of caution : Plz do not make it a bashing thread; but if bash- itching is too persistent;...your wish:),none
1203,Q121,Qatar Living Lounge,2007-03-15 11:54:07,Q121_R20,20,Irrelevant,U3293,sexydoctor,I have read several newspaper reports about peral qatar and how its thrown open for expats to invest in this project. With land prices and rentals shooting up in Doha; I felt it would be better to invest in Pearl Qatar and this would only be an appreciating asset... I would appreciate feedback from anyone who has actually invested / or planning to invest in this project... Whats the flip side/ disadvantages of investing in Pearl Qatar.....,Any Idea ? Any Guess?,Any Idea? Any Guess? 1. I wonder if MODs (ok; site admn) will change name of this site to IL (Indian Living) from QL ?; any guess? 2. Why Indians cant discuss their homely issues in their dedicated forums (QLIG)? Any guess? PS : its posted in funnies .; any guess?? Word of caution : Plz do not make it a bashing thread; but if bash- itching is too persistent;...your wish:),none
1204,Q121,Moving to Qatar,2008-02-28 14:46:46,Q121_R23,23,Irrelevant,U3295,bigfoot,Hello everybody; We are wondering if any one has recently freighted stuff from UK to Dukhan. So far; I have found a number of Removal/Freighting Companies who only deliver to Doha. I guess we have to arrange to get stuff from Doha to Dukhan?  If so does anyone know of companies to refer?  Any idea of cost etc etc Your help much appreciated.,Any Idea ? Any Guess?,Any Idea? Any Guess? 1. I wonder if MODs (ok; site admn) will change name of this site to IL (Indian Living) from QL ?; any guess? 2. Why Indians cant discuss their homely issues in their dedicated forums (QLIG)? Any guess? PS : its posted in funnies .; any guess?? Word of caution : Plz do not make it a bashing thread; but if bash- itching is too persistent;...your wish:),none
1205,Q121,Advice and Help,2007-04-03 15:38:56,Q121_R26,26,Irrelevant,U3297,Pambi,Does anybody have any idea&#39;s on the cost of flying a dog back to Canada??Just a round about figure.I have a black Lab i want to take to Canada with me instaed of leaving in a kennel for three months.. What airlines and how i go about it???,Any Idea ? Any Guess?,Any Idea? Any Guess? 1. I wonder if MODs (ok; site admn) will change name of this site to IL (Indian Living) from QL ?; any guess? 2. Why Indians cant discuss their homely issues in their dedicated forums (QLIG)? Any guess? PS : its posted in funnies .; any guess?? Word of caution : Plz do not make it a bashing thread; but if bash- itching is too persistent;...your wish:),none
1206,Q121,Qatar Living Lounge,2008-02-06 20:45:08,Q121_R29,29,Irrelevant,U3298,dutchess01,hi everyone!  I work here in doha under a gov't sponsorship...i heard that aquiring a US visit visa with this sponsorship will make it all easy. Any truth about this? Thanks ;;;,Any Idea ? Any Guess?,Any Idea? Any Guess? 1. I wonder if MODs (ok; site admn) will change name of this site to IL (Indian Living) from QL ?; any guess? 2. Why Indians cant discuss their homely issues in their dedicated forums (QLIG)? Any guess? PS : its posted in funnies .; any guess?? Word of caution : Plz do not make it a bashing thread; but if bash- itching is too persistent;...your wish:),none
1207,Q121,Salary and Allowances,2014-04-22 16:42:21,Q121_R32,32,Irrelevant,U3299,Ashfaq Lincoln,Hi!! What is the average salary range for Event Coordinator or Event Manager? Generally which one is higher designation in Qatar. Thanks in advance :),Any Idea ? Any Guess?,Any Idea? Any Guess? 1. I wonder if MODs (ok; site admn) will change name of this site to IL (Indian Living) from QL ?; any guess? 2. Why Indians cant discuss their homely issues in their dedicated forums (QLIG)? Any guess? PS : its posted in funnies .; any guess?? Word of caution : Plz do not make it a bashing thread; but if bash- itching is too persistent;...your wish:),none
1208,Q121,Qatar Living Lounge,2008-02-03 08:21:25,Q121_R34,34,Irrelevant,U77,qatarisun,I know; I know... There are maybe tens topics with the same subject.. but please don’t suggest “to make a search”…new people are coming to QL; with new experience; with fresh ideas… so please again: Any idea about the nice gift for the nice guy for the anniversary?… thanks….,Any Idea ? Any Guess?,Any Idea? Any Guess? 1. I wonder if MODs (ok; site admn) will change name of this site to IL (Indian Living) from QL ?; any guess? 2. Why Indians cant discuss their homely issues in their dedicated forums (QLIG)? Any guess? PS : its posted in funnies .; any guess?? Word of caution : Plz do not make it a bashing thread; but if bash- itching is too persistent;...your wish:),none
